longitude,latitude,nptype,objid,yyymm,view_cnt,date_created,last_updated,man_created,providers,name,cntcode,addr,phone,ceo,gods,sect,build_type,org_type,x,y,geom_twnspcode
120.61496861059499,23.814528995404483,NP300,316630766,10708,0,"Aug 11, 2018 12:31:39 AM","Aug 11, 2018 12:31:39 AM","OPEN DATA-10708",內政資料開放平臺,保安萬善堂,10007,彰化縣二水鄉光化村員集路四段152號,04-8796332,孔炳煌,大眾爺公,道教,適用監督寺廟條例寺廟,其他,210770.152,2634536.211,1000718
121.44813497069894,25.169225642397368,NP300,316627364,10708,0,"Aug 11, 2018 12:30:51 AM","Aug 11, 2018 12:30:51 AM","OPEN DATA-10708",內政資料開放平臺,鄞山寺,65000,新北市淡水區鄧公路15號,02-26228965,練瑞銘,定光古佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,295172.884,2784596.646,6501000
120.44261171196983,23.389987739656558,NP300,316631781,10708,0,"Aug 11, 2018 12:31:56 AM","Aug 11, 2018 12:31:56 AM","OPEN DATA-10708",內政資料開放平臺,福興宮,67000,臺南市白河區草店里5鄰43-2號,06-6831523,盧俊宏,福德正神,道教,適用監督寺廟條例寺廟,其他,193025.703,2587578.697,6700300
120.48726758126097,24.165060848897156,NP300,316629988,10708,0,"Aug 11, 2018 12:31:27 AM","Aug 11, 2018 12:31:27 AM","OPEN DATA-10708",內政資料開放平臺,海尾寶天宮,10007,彰化縣伸港鄉海尾路海尾村3號,04-7980816,周基順,五谷神帝,道教,適用監督寺廟條例寺廟,管理人(住持)制,197900.07,2673398.77,1000705
120.548044594866,24.268716113415795,NP300,316630408,10708,0,"Aug 11, 2018 12:31:33 AM","Aug 11, 2018 12:31:33 AM","OPEN DATA-10708",內政資料開放平臺,佑天宮,66000,臺中市清水區中央路槺榔里39之1號,04-26277548,楊煥良,媽祖,道教,適用監督寺廟條例寺廟,管理委員會制,204113.001,2684857.575,6601200
121.82252500234803,24.728130022735336,NP300,316626738,10708,0,"Aug 11, 2018 12:30:44 AM","Aug 11, 2018 12:30:44 AM","OPEN DATA-10708",內政資料開放平臺,東港金斗公廟,10002,宜蘭縣壯圍鄉東港村廍後路58-1號,03-9385246,潘英才,金斗公,道教,適用監督寺廟條例寺廟,其他,333209.302,2735915.156,1000206
120.4323891554219,23.677595607261452,NP300,316621440,10708,0,"Aug 11, 2018 12:30:04 AM","Aug 11, 2018 12:30:04 AM","OPEN DATA-10708",內政資料開放平臺,福慧宮,10009,雲林縣斗南鎮新崙西路新崙里三一之一號,05-5973467,沈合成,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,192106.76,2619433.67,1000902
120.41822278212967,22.627502479051564,NP300,316623922,10708,0,"Aug 11, 2018 12:30:18 AM","Aug 11, 2018 12:30:18 AM","OPEN DATA-10708",內政資料開放平臺,玄宗道院,64000,高雄市大寮區溪寮路溪寮里七八之五0號,07-6521849,嚴清,玉皇上帝,道教,適用監督寺廟條例寺廟,管理人(住持)制,190197.57,2503153.16,6401400
120.48631036329888,23.872037637990886,NP300,316630140,10708,0,"Aug 11, 2018 12:31:29 AM","Aug 11, 2018 12:31:29 AM","OPEN DATA-10708",內政資料開放平臺,三元宮,10007,彰化縣埤頭鄉興農路元埔村56號,04-8925715,鄭光志,太子元帥,道教,適用監督寺廟條例寺廟,管理委員會制,197684.372,2640946.686,1000722
120.44369697036217,22.925634746861984,NP300,316625914,10708,0,"Aug 11, 2018 12:30:35 AM","Aug 11, 2018 12:30:35 AM","OPEN DATA-10708",內政資料開放平臺,龍角寺(中埔),64000,高雄市內門區中埔里四五號,07-6671275,許連謨,天上聖母,道教,適用監督寺廟條例寺廟,管理人(住持)制,192940.285,2536156.385,6403500
120.5072665096032,22.811229100761892,NP300,316629720,10708,0,"Aug 11, 2018 12:31:23 AM","Aug 11, 2018 12:31:23 AM","OPEN DATA-10708",內政資料開放平臺,龍角寺,10013,屏東縣里港鄉江南巷三部村12-1號,08-7751262,林明麟,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,199418.36,2523464.54,1001309
120.62386963199685,23.914400709437473,NP300,316622731,10708,0,"Aug 11, 2018 12:30:10 AM","Aug 11, 2018 12:30:10 AM","OPEN DATA-10708",內政資料開放平臺,龍華玄化堂,10007,彰化縣社頭鄉仁和村3鄰石坑1巷60號,04-7695422,吳麗美,西王瑤池金母,道教,適用監督寺廟條例寺廟,其他,211706.439,2645594.252,1000717
121.64048333079505,25.065378024312754,NP300,316622701,10708,0,"Aug 11, 2018 12:30:10 AM","Aug 11, 2018 12:30:10 AM","OPEN DATA-10708",內政資料開放平臺,和德宮,65000,新北市汐止區樟樹一路129巷34弄21號,02-26415298,黃天福,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,314617.001,2773171.993,6501100
120.30685653930328,22.628466384090746,NP300,316623370,10708,0,"Aug 11, 2018 12:30:14 AM","Aug 11, 2018 12:30:14 AM","OPEN DATA-10708",內政資料開放平臺,龍興宮,64000,高雄市新興區忠孝一路２００巷３１號,07-2313975,林金石,哪吒三太子,道教,適用監督寺廟條例寺廟,其他,178750.07,2503308.902,6400600
120.4059195702182,22.50017106611213,NP300,316628734,10708,0,"Aug 11, 2018 12:31:08 AM","Aug 11, 2018 12:31:08 AM","OPEN DATA-10708",內政資料開放平臺,龍濟宮,64000,高雄市林園區五福里沿海路一段26巷1弄2號,09-11168260,黃百亨,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,188876.76,2489058.604,6401300
120.26596262052715,23.032065504880645,NP300,316630764,10708,0,"Aug 11, 2018 12:31:39 AM","Aug 11, 2018 12:31:39 AM","OPEN DATA-10708",內政資料開放平臺,龍潭天壇,67000,臺南市永康區龍國街351號,06-2325293,林振柱,吳府三千歲及玉皇四殿下,道教,適用監督寺廟條例寺廟,管理委員會制,174768.5,2548022.39,6703100
120.60992848353352,22.668053530352026,NP300,316632233,10708,0,"Aug 11, 2018 12:32:05 AM","Aug 11, 2018 12:32:05 AM","OPEN DATA-10708",內政資料開放平臺,龍泉西方福德祠,10013,屏東縣內埔鄉中勝路龍潭村1號,08-7701965,林錦華,福德正神,道教,適用監督寺廟條例寺廟,管理人(住持)制,209915.55,2507579.07,1001313
120.32746988415505,22.654628543089895,NP300,316623823,10708,0,"Aug 11, 2018 12:30:17 AM","Aug 11, 2018 12:30:17 AM","OPEN DATA-10708",內政資料開放平臺,龍池宮,64000,高雄市三民區大和街66號,07-3837179,何文正,天上聖母,道教,適用監督寺廟條例寺廟,其他,180882.128,2506196.209,6400500
120.69472791229947,24.138630604461206,NP300,316626170,10708,0,"Aug 11, 2018 12:30:38 AM","Aug 11, 2018 12:30:38 AM","OPEN DATA-10708",內政資料開放平臺,土牛萬善堂,66000,臺中市東區樂業路432之1號,0920-021987,陳大山,,道教,適用監督寺廟條例寺廟,管理委員會制,218974.393,2670410.006,6600200
120.601564665566,23.744216964424172,NP300,316631351,10708,0,"Aug 11, 2018 12:31:49 AM","Aug 11, 2018 12:31:49 AM","OPEN DATA-10708",內政資料開放平臺,龍德寺,10009,雲林縣林內鄉永昌烏麻村一六○號,05-5893773,鄭進生,觀音大士,道教,適用監督寺廟條例寺廟,管理委員會制,209382.61,2626753.22,1000910
120.8584082890919,23.80726909916499,NP300,316630962,10708,0,"Aug 11, 2018 12:31:42 AM","Aug 11, 2018 12:31:42 AM","OPEN DATA-10708",內政資料開放平臺,龍德堂,10008,南投縣水里鄉大平巷頂崁村18-1號,049-2772098,林萬水,三太子,道教,適用監督寺廟條例寺廟,管理人(住持)制,235572.85,2633686.19,1000811
120.61139795672185,22.34896961195831,NP300,316626634,10708,0,"Aug 11, 2018 12:30:43 AM","Aug 11, 2018 12:30:43 AM","OPEN DATA-10708",內政資料開放平臺,龍安寺,10013,屏東縣枋寮鄉中正大路隆山村66號,08-8783829,張陳清金,觀世音菩薩,道教,適用監督寺廟條例寺廟,管理人(住持)制,209974.82,2472247.17,1001316
120.78798066017922,24.123405173128262,NP300,316624466,10708,0,"Aug 11, 2018 12:30:22 AM","Aug 11, 2018 12:30:22 AM","OPEN DATA-10708",內政資料開放平臺,龍奉宮,66000,臺中市太平區北田路中坑巷116號,04-22791489,陳明雍,觀音大士,道教,適用監督寺廟條例寺廟,管理委員會制,228449.4,2668706.3,6602700
120.61131765465787,23.853118600383738,NP300,316625287,10708,0,"Aug 11, 2018 12:30:29 AM","Aug 11, 2018 12:30:29 AM","OPEN DATA-10708",內政資料開放平臺,鼓山寺,10007,彰化縣田中鎮碧峰里中南路二段187號,04-8742617,釋光宗,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,210409.877,2638810.888,1000712
120.3389565742165,22.692200361294553,NP300,316621415,10708,0,"Aug 11, 2018 12:30:04 AM","Aug 11, 2018 12:30:04 AM","OPEN DATA-10708",內政資料開放平臺,鼎金北極殿,64000,高雄市仁武區仁雄533號,07-3524307,黃宗輝,玄天上帝,道教,適用監督寺廟條例寺廟,管理委員會制,182081.19,2510351.38,6401700
120.43469542913087,24.058700388378167,NP300,316623108,10708,0,"Aug 11, 2018 12:30:13 AM","Aug 11, 2018 12:30:13 AM","OPEN DATA-10708",內政資料開放平臺,鹿港福靈宮,10007,彰化縣鹿港鎮復興路順興里465號之1,04-7771011,紀添富,王恩公(王府千歲),道教,適用監督寺廟條例寺廟,管理人(住持)制,192510.5,2661639.67,1000702
120.44349299245138,24.084999407243238,NP300,316630693,10708,0,"Aug 11, 2018 12:31:38 AM","Aug 11, 2018 12:31:38 AM","OPEN DATA-10708",內政資料開放平臺,鹿港忠義廟,10007,彰化縣鹿港鎮郭厝巷郭厝里73號,04-7773566,陳俊亮,協天大帝,道教,適用監督寺廟條例寺廟,管理委員會制,193416.74,2664548.76,1000702
120.43209910661994,24.05828193387423,NP300,316629071,10708,0,"Aug 11, 2018 12:31:13 AM","Aug 11, 2018 12:31:13 AM","OPEN DATA-10708",內政資料開放平臺,鹿港城隍廟,10007,彰化縣鹿港鎮中山路順興里366號,04-7788545,施永傳,城隍爺,道教,適用監督寺廟條例寺廟,管理委員會制,192246.27,2661594.39,1000702
120.28087718887541,22.76657265715171,NP300,316630413,10708,0,"Aug 11, 2018 12:31:33 AM","Aug 11, 2018 12:31:33 AM","OPEN DATA-10708",內政資料開放平臺,鹽埔代天府,64000,高雄市岡山區白米路91之2號,07-6252087,黃河全,五府千歲,道教,適用監督寺廟條例寺廟,管理委員會制,176153.56,2518614.75,6401900
120.71829063474337,24.2546211479046,NP300,316629025,10708,0,"Aug 11, 2018 12:31:12 AM","Aug 11, 2018 12:31:12 AM","OPEN DATA-10708",內政資料開放平臺,鴛鴦橋福德祠,66000,臺中市豐原區三豐路168巷3號邊,04-25222676,施良堂,福德正神,道教,適用監督寺廟條例寺廟,管理人(住持)制,221395.036,2683251.045,6600900
120.54008999193938,23.925462412432704,NP300,316624814,10708,0,"Aug 11, 2018 12:30:25 AM","Aug 11, 2018 12:30:25 AM","OPEN DATA-10708",內政資料開放平臺,鳳邑宮,10007,彰化縣永靖鄉水尾路永北村182號,04-8235440,黃大鵬,濟公仙師,道教,適用監督寺廟條例寺廟,管理委員會制,203180.769,2646844.545,1000716
120.39757738438999,22.482802326831315,NP300,316629459,10708,0,"Aug 11, 2018 12:31:19 AM","Aug 11, 2018 12:31:19 AM","OPEN DATA-10708",內政資料開放平臺,鳳芸宮,64000,高雄市林園區鳳芸里鳳芸路78號,07-6415152,伍木坤,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,188010.698,2487138.789,6401300
120.50750310459019,22.56656549635419,NP300,316622033,10708,0,"Aug 11, 2018 12:30:07 AM","Aug 11, 2018 12:30:07 AM","OPEN DATA-10708",內政資料開放平臺,鳳興宮,10013,屏東縣竹田鄉鳳安路鳳明村20號,08-7804022,李志清,玄天上帝,道教,適用監督寺廟條例寺廟,管理人(住持)制,199352.82,2496372.49,1001314
120.38922321270785,22.508489190779613,NP300,316630064,10708,0,"Aug 11, 2018 12:31:28 AM","Aug 11, 2018 12:31:28 AM","OPEN DATA-10708",內政資料開放平臺,鳳林寺,64000,高雄市林園區王公里王公路236號,07-6430029,洪進榮,"天上聖母,福德正神,關聖帝君,觀音佛祖,註生娘娘,虎爺將軍,韋馱佛祖",道教,適用監督寺廟條例寺廟,管理委員會制,187162.632,2489986.587,6401300
120.39169128878203,22.6363525850347,NP300,316622462,10708,0,"Aug 11, 2018 12:30:09 AM","Aug 11, 2018 12:30:09 AM","OPEN DATA-10708",內政資料開放平臺,靈霄寶殿慈心堂,64000,高雄市大寮區成功路後庄里一九三號,07-7319427,余明財,玉皇大帝,道教,適用監督寺廟條例寺廟,管理委員會制,187474.26,2504144.05,6401400
121.88475076177929,24.933648447654903,NP300,316628669,10708,0,"Aug 11, 2018 12:31:07 AM","Aug 11, 2018 12:31:07 AM","OPEN DATA-10708",內政資料開放平臺,鳳山廟,10002,宜蘭縣頭城鎮合興里濱海路四段200號,03-9781582,蔡憲政,廣澤尊王,道教,適用監督寺廟條例寺廟,其他,339356.944,2758719.239,1000204
120.38878933646025,23.67424627833649,NP300,316621944,10708,0,"Aug 11, 2018 12:30:06 AM","Aug 11, 2018 12:30:06 AM","OPEN DATA-10708",內政資料開放平臺,鳳山寺,10009,雲林縣土庫鎮中正路宮北里二二五號,05-6623071,郭建太,廣澤尊王,道教,適用監督寺廟條例寺廟,管理委員會制,187658.114,2619081.115,1000905
120.24492753305465,23.3886052783227,NP300,316630641,10708,0,"Aug 11, 2018 12:31:37 AM","Aug 11, 2018 12:31:37 AM","OPEN DATA-10708",內政資料開放平臺,鳳山宮,10010,嘉義縣義竹鄉溪洲村7鄰20之1號,05-3420241,顏振發,廣澤尊王,道教,適用監督寺廟條例寺廟,管理委員會制,172817.61,2587517.48,1001010
120.51225146008194,22.787084597757005,NP300,316627236,10708,0,"Aug 11, 2018 12:30:50 AM","Aug 11, 2018 12:30:50 AM","OPEN DATA-10708",內政資料開放平臺,鳳凰宮,10013,屏東縣里港鄉福興路茄苳村18-15號,08-7757006,蘇俊夫,鳳凰母娘,道教,適用監督寺廟條例寺廟,管理人(住持)制,199921.28,2520789.25,1001309
120.43186565849447,22.567134084021045,NP300,316621851,10708,0,"Aug 11, 2018 12:30:06 AM","Aug 11, 2018 12:30:06 AM","OPEN DATA-10708",內政資料開放平臺,鳳世宮,64000,高雄市大寮區潮發路潮寮里路102號,07-8916169,邱榮豐,觀音佛祖,道教,適用監督寺廟條例寺廟,管理委員會制,191574.52,2496463.08,6401400
120.31411560535457,23.64865790456168,NP300,316622061,10708,0,"Aug 11, 2018 12:30:07 AM","Aug 11, 2018 12:30:07 AM","OPEN DATA-10708",內政資料開放平臺,鰲峰宮,10009,雲林縣元長鄉元中路長北村七○號,05-7882264,傅文村,保生大帝,道教,適用監督寺廟條例寺廟,管理委員會制,180027.739,2616281.882,1000917
120.2804773964776,22.631231283799842,NP300,316622837,10708,0,"Aug 11, 2018 12:30:11 AM","Aug 11, 2018 12:30:11 AM","OPEN DATA-10708",內政資料開放平臺,高馬北極殿,64000,高雄市鼓山區鼓山二路２５巷２６弄９號,07-5613852,杜進發,真武大帝,道教,適用監督寺廟條例寺廟,其他,176039.873,2503627.933,6400200
120.33152239481585,22.630270131141337,NP300,316627998,10708,0,"Aug 11, 2018 12:30:59 AM","Aug 11, 2018 12:30:59 AM","OPEN DATA-10708",內政資料開放平臺,高雄關帝廟,64000,高雄市苓雅區武廟路５２號,07-7218782,黃富濃,關聖帝君,道教,適用監督寺廟條例寺廟,管理委員會制,181286.514,2503497.044,6400800
120.39165059162973,22.80549389357939,NP300,316624015,10708,0,"Aug 11, 2018 12:30:19 AM","Aug 11, 2018 12:30:19 AM","OPEN DATA-10708",內政資料開放平臺,財團法人高雄市金山道院,64000,高雄市燕巢區金山路金山村六之一號,07-6163018,張榮吉,明明上帝,一貫道,其他,其他,187546.89,2522873.67,6402100
120.32577562614863,22.62754444021906,NP300,316622365,10708,0,"Aug 11, 2018 12:30:08 AM","Aug 11, 2018 12:30:08 AM","OPEN DATA-10708",內政資料開放平臺,高雄市高東天后宮,64000,高雄市苓雅區河北路１５５號,07-7515862,呂榮勇,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,180694.412,2503197.883,6400800
120.28371043695029,22.62819327573303,NP300,316629584,10708,0,"Aug 11, 2018 12:31:21 AM","Aug 11, 2018 12:31:21 AM","OPEN DATA-10708",內政資料開放平臺,高雄市霞海城隍廟,64000,高雄市鹽埕區富野路８１號,07-5518630,邱志忠,霞海城隍公祖,道教,適用監督寺廟條例寺廟,其他,176370.593,2503289.92,6400100
120.30017624202009,22.62721997019164,NP300,316628455,10708,0,"Aug 11, 2018 12:31:05 AM","Aug 11, 2018 12:31:05 AM","OPEN DATA-10708",內政資料開放平臺,高雄市文化院,64000,高雄市新興區民生二路４４號,07-2813436,黃勝得,清水祖師,道教,適用監督寺廟條例寺廟,管理委員會制,178062.713,2503174.094,6400600
120.36197577099165,22.583134544696254,NP300,316624728,10708,0,"Aug 11, 2018 12:30:24 AM","Aug 11, 2018 12:30:24 AM","OPEN DATA-10708",內政資料開放平臺,高雄市小港區天后宮,64000,高雄市小港區新昌街１１之８號2樓,07-7911887,簡輝煌,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,184394.598,2498263.876,6401100
120.35535349593165,22.580090330379626,NP300,316631103,10708,0,"Aug 11, 2018 12:31:45 AM","Aug 11, 2018 12:31:45 AM","OPEN DATA-10708",內政資料開放平臺,高雄市小港區南天宮,64000,高雄市小港區桂陽路１７５巷６弄４４之１號,07-7910678,吳金城,天上聖母,道教,適用監督寺廟條例寺廟,管理人(住持)制,183712.18,2497929.711,6401100
120.30778110397834,22.588056798512216,NP300,316622565,10708,0,"Aug 11, 2018 12:30:10 AM","Aug 11, 2018 12:30:10 AM","OPEN DATA-10708",內政資料開放平臺,高雄市前鎮南聖宮,64000,高雄市前鎮區鎮州路２２５號,07-8310297,楊征男,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,178824.328,2498833.776,6400900
120.31642648760514,22.649991987722075,NP300,316623859,10708,0,"Aug 11, 2018 12:30:18 AM","Aug 11, 2018 12:30:18 AM","OPEN DATA-10708",內政資料開放平臺,高雄市三民區灣子內朝天宮,64000,高雄市三民區鼎山街６５０號,07-3828591,鄧再昌,天上聖母,道教,適用監督寺廟條例寺廟,其他,179744.769,2505687.96,6400500
120.5609664708263,24.30925405429678,NP300,316631719,10708,0,"Aug 11, 2018 12:31:55 AM","Aug 11, 2018 12:31:55 AM","OPEN DATA-10708",內政資料開放平臺,高美奉安宮,66000,臺中市清水區高美路603巷12號,04-22625679,林四村,蘇府千歲,道教,適用監督寺廟條例寺廟,管理委員會制,205439.127,2689343.101,6601200
120.30383786352922,22.644501292817097,NP300,316624849,10708,0,"Aug 11, 2018 12:30:25 AM","Aug 11, 2018 12:30:25 AM","OPEN DATA-10708",內政資料開放平臺,高紅北極殿,64000,高雄市三民區松江街４１１號,07-3138185,吳和金,上帝公,道教,適用監督寺廟條例寺廟,其他,178448.066,2505085.954,6400500
120.27866163455325,23.699824015527945,NP300,316623605,10708,0,"Aug 11, 2018 12:30:16 AM","Aug 11, 2018 12:30:16 AM","OPEN DATA-10708",內政資料開放平臺,馬鳴山鎮安宮,10009,雲林縣褒忠鄉馬鳴村鎮安路31號,05-6972045,章金樹,五年千歲,道教,適用監督寺廟條例寺廟,管理委員會制,176439.331,2621966.268,1000915
118.30210484161508,24.419064494777068,NP300,316628421,10708,0,"Aug 11, 2018 12:31:04 AM","Aug 11, 2018 12:31:04 AM","OPEN DATA-10708",內政資料開放平臺,來鳳宮,09020,金門縣金城鎮後豐港36號,082-320643,洪俊裕,田府元帥,道教,適用監督寺廟條例寺廟,管理委員會制,-23659.023,2704099.465,0902001
120.66526435972946,24.122829803267848,NP300,316626513,10708,0,"Aug 11, 2018 12:30:41 AM","Aug 11, 2018 12:30:41 AM","OPEN DATA-10708",內政資料開放平臺,馬王宮,66000,臺中市南區南平路156號,04-22623756,何坤濃,馬府千歲,道教,適用監督寺廟條例寺廟,管理委員會制,215975.733,2668666.902,6600300
120.20707450616038,22.98929064970677,NP300,316631973,10708,0,"Aug 11, 2018 12:32:00 AM","Aug 11, 2018 12:32:00 AM","OPEN DATA-10708",內政資料開放平臺,馬公廟,67000,臺南市中西區開山路122巷1號,06-2288150,陳瑞淇,輔順將軍,道教,適用監督寺廟條例寺廟,管理委員會制,168707.17,2543316.95,6703700
120.18451927697993,23.645615154192033,NP300,316627261,10708,0,"Aug 11, 2018 12:30:50 AM","Aug 11, 2018 12:30:50 AM","OPEN DATA-10708",內政資料開放平臺,飛王宮,10009,雲林縣四湖鄉大同路飛沙村47巷6號,05-7723171,吳順義,李府千歲,道教,適用監督寺廟條例寺廟,管理委員會制,166804.151,2616014.389,1000918
120.40762576695543,22.617244869481155,NP300,316621027,10708,0,"Aug 11, 2018 12:30:02 AM","Aug 11, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,飛封宮,64000,高雄市大寮區巷尾路琉球里四六號,07-7831340,林明祥,開國仙帝,道教,適用監督寺廟條例寺廟,管理委員會制,189103.73,2502021.61,6401400
120.19597955853182,22.997003857072862,NP300,316624023,10708,0,"Aug 11, 2018 12:30:19 AM","Aug 11, 2018 12:30:19 AM","OPEN DATA-10708",內政資料開放平臺,風神廟,67000,臺南市中西區民權路三段143巷8號,06-2277540,陳建霖,風神爺,道教,適用監督寺廟條例寺廟,管理委員會制,167574.317,2544177.306,6703700
119.58789479106233,23.65641029973123,NP300,316622479,10708,0,"Aug 11, 2018 12:30:09 AM","Aug 11, 2018 12:30:09 AM","OPEN DATA-10708",內政資料開放平臺,南天廟,10016,澎湖縣白沙鄉瓦硐村1鄰40-1號,06-9931617,吳清在,文衡聖帝,道教,適用監督寺廟條例寺廟,管理人(住持)制,105941.336,2617684.804,1001603
120.80805756764153,22.046610458445254,NP300,316629168,10708,0,"Aug 11, 2018 12:31:14 AM","Aug 11, 2018 12:31:14 AM","OPEN DATA-10708",內政資料開放平臺,順龍宮,10013,屏東縣滿州鄉福興路長榮村78號,08-8811052,陳洪諒,皇媽娘娘,佛教,適用監督寺廟條例寺廟,管理人(住持)制,230188.05,2438730.24,1001324
120.52617114717812,23.713539982842676,NP300,316627129,10708,0,"Aug 11, 2018 12:30:48 AM","Aug 11, 2018 12:30:48 AM","OPEN DATA-10708",內政資料開放平臺,妙智學苑,10009,雲林縣斗六市文生路虎溪里五一七巷一五號,05-5512565,林尊仁,觀世音菩薩,佛教,適用監督寺廟條例寺廟,其他,201685.41,2623379.43,1000901
120.26606639536938,23.056581269597864,NP300,316622954,10708,0,"Aug 11, 2018 12:30:12 AM","Aug 11, 2018 12:30:12 AM","OPEN DATA-10708",內政資料開放平臺,順靈殿,67000,臺南市永康區和平路三民里212巷4號,06-5892136,賴欽麃,白府代天巡狩,道教,適用監督寺廟條例寺廟,管理委員會制,174792.75,2550737.21,6703100
120.70403184373536,24.14490532926229,NP300,316626700,10708,0,"Aug 11, 2018 12:30:43 AM","Aug 11, 2018 12:30:43 AM","OPEN DATA-10708",內政資料開放平臺,順賢宮,66000,臺中市東區十甲北街65號,04-22124627,林炳村,高府王爺,道教,適用監督寺廟條例寺廟,管理委員會制,219921.45,2671102.904,6600200
120.54139205527245,23.921976646868018,NP300,316624719,10708,0,"Aug 11, 2018 12:30:24 AM","Aug 11, 2018 12:30:24 AM","OPEN DATA-10708",內政資料開放平臺,元天寺,10007,彰化縣永靖鄉瑚璉路永北村542號,04-8225408,陳邱遂香,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,203312.069,2646458.071,1000716
120.1835279372843,22.901461160307857,NP300,316626750,10708,0,"Aug 11, 2018 12:30:44 AM","Aug 11, 2018 12:30:44 AM","OPEN DATA-10708",內政資料開放平臺,順北宮,64000,高雄市茄萣區忠孝街嘉賜里202之3號,07-6906600,薛清輝,薛府王爺,道教,適用監督寺廟條例寺廟,管理人(住持)制,166238.963,2533603.951,6402600
120.33262846206414,22.85246400795852,NP300,316623591,10708,0,"Aug 11, 2018 12:30:16 AM","Aug 11, 2018 12:30:16 AM","OPEN DATA-10708",內政資料開放平臺,觀因寺,64000,高雄市阿蓮區復安211之33號,07-6331480,陳秀里(天理法師),觀世音菩薩,佛教,適用監督寺廟條例寺廟,管理人(住持)制,181511.004,2528101.093,6402300
120.49474823133318,22.64942462825872,NP300,316628938,10708,0,"Aug 11, 2018 12:31:11 AM","Aug 11, 2018 12:31:11 AM","OPEN DATA-10708",內政資料開放平臺,頂宅慈鳳宮,10013,屏東縣屏東市頂宅里頂宅34號,08-7524670,郭勇勝,天上聖母,道教,適用監督寺廟條例寺廟,管理人(住持)制,198072.22,2505551.91,1001301
120.18260691585597,22.940916505777803,NP300,316627396,10708,0,"Aug 11, 2018 12:30:51 AM","Aug 11, 2018 12:30:51 AM","OPEN DATA-10708",內政資料開放平臺,靜隱禪寺,67000,臺南市南區明興路619巷327號,06-2622726,釋法音,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,166168.75,2537973.75,6703300
120.3563633112051,23.689283039715775,NP300,316625542,10708,0,"Aug 11, 2018 12:30:32 AM","Aug 11, 2018 12:30:32 AM","OPEN DATA-10708",內政資料開放平臺,靜法寺,10009,雲林縣土庫鎮崙內里一鄰二十四之七號,05-6654495,莊俊民,南海普陀山觀世音菩薩,佛教,適用監督寺廟條例寺廟,管理人(住持)制,184358.166,2620760.94,1000905
121.50142818270778,25.25708127978462,NP300,316624618,10708,0,"Aug 11, 2018 12:30:24 AM","Aug 11, 2018 12:30:24 AM","OPEN DATA-10708",內政資料開放平臺,小基隆福成宮,65000,新北市三芝區中山路一段38號,02-26362076,葉藤吉,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,300508.747,2794347.147,6502100
121.76261310634099,25.13155156867988,NP300,316622558,10708,0,"Aug 11, 2018 12:30:10 AM","Aug 11, 2018 12:30:10 AM","OPEN DATA-10708",內政資料開放平臺,靜修禪寺,10017,基隆市信義區東信路258巷132號,02-24662191,鄭葉文,觀世音菩薩,佛教,適用監督寺廟條例寺廟,其他,326897.46,2780565.931,1001707
120.49140735852981,22.8015010828942,NP300,316628634,10708,0,"Aug 11, 2018 12:31:07 AM","Aug 11, 2018 12:31:07 AM","OPEN DATA-10708",內政資料開放平臺,青龍寺,10013,屏東縣里港鄉中和路中和村14-1號,08-7732390,龔炫銘,觀音佛祖,佛教,適用監督寺廟條例寺廟,管理人(住持)制,197786.6,2522392.84,1001309
120.25945034172598,22.72551879940943,NP300,316621729,10708,0,"Aug 11, 2018 12:30:05 AM","Aug 11, 2018 12:30:05 AM","OPEN DATA-10708",內政資料開放平臺,青龍宮,64000,高雄市梓官區中正路智蚵村二四五之一號,07-6103252,蔡木雄,神農大帝,道教,適用監督寺廟條例寺廟,管理委員會制,173930.44,2514079.46,6402900
120.24126104344666,23.69070319078379,NP300,316629145,10708,0,"Aug 11, 2018 12:31:14 AM","Aug 11, 2018 12:31:14 AM","OPEN DATA-10708",內政資料開放平臺,青風龍壇,10009,雲林縣東勢鄉仁愛路龍潭村41號,05-6994563,李廣,九天玄女,道教,適用監督寺廟條例寺廟,管理委員會制,172619.768,2620975.945,1000914
120.2431125289812,23.463931241893423,NP300,316628082,10708,0,"Aug 11, 2018 12:31:00 AM","Aug 11, 2018 12:31:00 AM","OPEN DATA-10708",內政資料開放平臺,青田寺,10010,嘉義縣朴子市文化里16鄰南通路三段782號,05-3799582,侯文典,觀音佛祖,佛教,適用監督寺廟條例寺廟,管理人(住持)制,172675.89,2595860.47,1001002
